"id","name","url","address","phone","website","rating","reviews","operation_days","open_time","close_time","spend_price_min","spend_price_max","categories","lat","lng","created_at","updated_at"
173,Nasi Uduk Kebon Kacang H.Babe Saman,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang+H.Babe+Saman/data=!4m7!3m6!1s0x2e69f6a572635823:0x71e4a22ec484277c!8m2!3d-6.1929047!4d106.8178031!16s%2Fg%2F11f3811wnt!19sChIJI1hjcqX2aS4RfCeExC6i5HE?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang 43 No.13, RT.10/RW.8, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","085710030829","",4.3,23,Monday-Thursday: 12:00-00:00; Friday: 03:00-00:00; Saturday & Sunday: 12:00-00:00,12:00:00,00:00:00,,,Restoran Nasi Uduk,-6.1929047,106.8178031,2025-04-28 03:03:49.496 +0700,2025-04-28 03:03:49.496 +0700
174,Nasi Uduk Gandaria,https://www.google.com/maps/place/Nasi+Uduk+Gandaria/data=!4m7!3m6!1s0x2e69f6bb3401fc63:0xd19ebd9b9adace40!8m2!3d-6.2041696!4d106.8057088!16s%2Fg%2F11f359y747!19sChIJY_wBNLv2aS4RQM7ampu9ntE?authuser=0&hl=id&rclk=1,"QRW4+87P, Jl. Penjernihan 1, RT.7/RW.6, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","081808727679","",4.2,145,Everyday,10:00:00,23:00:00,25000,50000,Restoran Nasi Uduk,-6.2041696,106.8057088,2025-04-28 03:03:49.497 +0700,2025-04-28 03:03:49.497 +0700
175,Nasi Uduk Janda Kebon kacang 9,https://www.google.com/maps/place/Nasi+Uduk+Janda+Kebon+kacang+9/data=!4m7!3m6!1s0x2e69f528ccd11ed1:0xfdcf7746cc723b4!8m2!3d-6.1921149!4d106.8188738!16s%2Fg%2F11m88_h5vf!19sChIJ0R7RzCj1aS4RtCPHbHT33A8?authuser=0&hl=id&rclk=1,"RR59+5G5, RT.11/RW.4, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","","",4.3,10,Everyday,06:00:00,22:00:00,,,Restoran Nasi Uduk,-6.1921149,106.8188738,2025-04-28 03:03:49.499 +0700,2025-04-28 03:03:49.499 +0700
176,Nasi Uduk 17,https://www.google.com/maps/place/Nasi+Uduk+17/data=!4m7!3m6!1s0x2e69f70ac5463ba3:0x12362b02c7398c11!8m2!3d-6.2107092!4d106.8124385!16s%2Fg%2F1yh9vkdnl!19sChIJoztGxQr3aS4REYw5xwIrNhI?authuser=0&hl=id&rclk=1,"Depan RS AL Dr.Mintohardjo, Jl. Bendungan Hilir No.14 5, RT.14/RW.3, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","081218089993","",4.3,210,Everyday,08:00:00,22:00:00,25000,50000,Restoran Betawi,-6.2107092,106.8124385,2025-04-28 03:03:49.501 +0700,2025-04-28 03:03:49.501 +0700
177,Nasi Uduk Kabita,https://www.google.com/maps/place/Nasi+Uduk+Kabita/data=!4m7!3m6!1s0x2e69f7d09a7ed9b7:0xd7770013684ac958!8m2!3d-6.2088379!4d106.8135703!16s%2Fg%2F11lp_krqq4!19sChIJt9l-mtD3aS4RWMlKaBMAd9c?authuser=0&hl=id&rclk=1,"Jl. Mutiara Gang Setia Warga No.15, RT.15/RW.5, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10220","081287847774","",5.0,20,Everyday,05:00:00,10:00:00,1000,25000,Restoran Indonesia,-6.2088379,106.8135703,2025-04-28 03:03:49.502 +0700,2025-04-28 03:03:49.502 +0700
178,Nasi Uduk Bang Caca,https://www.google.com/maps/place/Nasi+Uduk+Bang+Caca/data=!4m7!3m6!1s0x2e69f7f3d46c8e8b:0xb38c5337bb79e865!8m2!3d-6.2085403!4d106.8098225!16s%2Fg%2F11k6rmdvyl!19sChIJi45s1PP3aS4RZeh5uzdTjLM?authuser=0&hl=id&rclk=1,"Jl. Danau Toba No.99 13, RT.13/RW.3, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","","",5.0,6,Everyday,19:00:00,23:00:00,,,Restoran Nasi Uduk,-6.2085403,106.8098225,2025-04-28 03:03:49.504 +0700,2025-04-28 03:03:49.504 +0700
179,Nasi Uduk Abah Chentet,https://www.google.com/maps/place/Nasi+Uduk+Abah+Chentet/data=!4m7!3m6!1s0x2e69f70f6304f495:0xec006da8a0539d71!8m2!3d-6.2134152!4d106.8130579!16s%2Fg%2F11gmcc66ng!19sChIJlfQEYw_3aS4RcZ1ToKhtAOw?authuser=0&hl=id&rclk=1,"1, Jl. Bendungan Hilir No.7, RT.3/RW.1, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","087888056266","",4.6,24,Monday-Thursday: 17:00-00:00; Friday: 05:00-13:00; Saturday & Sunday: 17:00-00:00,17:00:00,00:00:00,,,Restoran Betawi,-6.2134152,106.8130579,2025-04-28 03:03:49.506 +0700,2025-04-28 03:03:49.506 +0700
180,NASI UDUK BENDUNGAN HILIR,https://www.google.com/maps/place/NASI+UDUK+BENDUNGAN+HILIR/data=!4m7!3m6!1s0x2e69f7ab638da615:0x35a635f859b1e642!8m2!3d-6.2084396!4d106.8114408!16s%2Fg%2F11jqwp29tn!19sChIJFaaNY6v3aS4RQuaxWfg1pjU?authuser=0&hl=id&rclk=1,"Jl. Bendungan Hilir No.6 11, RT.11/RW.3, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","085779013401","",4.7,3,Everyday,18:00:00,02:00:00,,,Restoran Nasi Uduk,-6.2084396,106.8114408,2025-04-28 03:03:49.507 +0700,2025-04-28 03:03:49.507 +0700
181,Nasi uduk kebon kacang ayam penyet Bang H.IIS,https://www.google.com/maps/place/Nasi+uduk+kebon+kacang+ayam+penyet+Bang+H.IIS/data=!4m7!3m6!1s0x2e69f50046c91d1f:0x576568a3ef3cf22c!8m2!3d-6.2076134!4d106.8191443!16s%2Fg%2F11x390v3yc!19sChIJHx3JRgD1aS4RLPI876NoZVc?authuser=0&hl=id&rclk=1,"Jl. Karet Pasar Baru Timur 5 No.46, RT.13/RW.11, Karet Tengsin, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10250","","",4.7,10,,,,,,Restoran Betawi,-6.2076134,106.8191443,2025-04-28 03:03:49.509 +0700,2025-04-28 03:03:49.509 +0700
182,Nasi Uduk Ibu Siti,https://www.google.com/maps/place/Nasi+Uduk+Ibu+Siti/data=!4m7!3m6!1s0x2e69f41fbe8306df:0xa277256df1279a70!8m2!3d-6.1982903!4d106.8193566!16s%2Fg%2F11gmcdhq7y!19sChIJ3waDvh_0aS4RcJon8W0ld6I?authuser=0&hl=id&rclk=1,"Jl. Kebon Sayur No.12 6, RT.8/RW.5, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230","","",4.7,23,Everyday,04:00:00,10:00:00,,,Restoran Nasi Uduk,-6.1982903,106.8193566,2025-04-28 03:03:49.511 +0700,2025-04-28 03:03:49.511 +0700
183,Nasi uduk bu umi jl H.awaludin 2no 122 jak pus,https://www.google.com/maps/place/Nasi+uduk+bu+umi+jl+H.awaludin+2no+122+jak+pus/data=!4m7!3m6!1s0x2e69f77401152fc7:0x3072e7d11054271b!8m2!3d-6.1989268!4d106.8143843!16s%2Fg%2F11q7bdbnyc!19sChIJxy8VAXT3aS4RGydUENHncjA?authuser=0&hl=id&rclk=1,"Jl. K.H. Mas Mansyur No.122 1, RT.1/RW.17, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230","085779149872","",5.0,2,,,,,,Restoran Nasi Uduk,-6.1989268,106.8143843,2025-04-28 03:03:49.512 +0700,2025-04-28 03:03:49.512 +0700
184,nasi uduk petamburan V,https://www.google.com/maps/place/nasi+uduk+petamburan+V/data=!4m7!3m6!1s0x2e69f7a9b1a470d9:0x5f834703c95b3dea!8m2!3d-6.197171!4d106.805199!16s%2Fg%2F11f771g023!19sChIJ2XCksan3aS4R6j1byQNHg18?authuser=0&hl=id&rclk=1,"Jl. Petamburan 5 No.31 2, RT.3/RW.5, Petamburan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10260","","",4.1,9,Everyday,18:00:00,00:00:00,,,Restoran Nasi Uduk,-6.197171,106.805199,2025-04-28 03:03:49.514 +0700,2025-04-28 03:03:49.514 +0700
185,Warung Pak Eddy Kebon Sirih,https://www.google.com/maps/place/Warung+Pak+Eddy+Kebon+Sirih/data=!4m7!3m6!1s0x2e69f509fa82961b:0x294972631d73175c!8m2!3d-6.1931775!4d106.8202239!16s%2Fg%2F11p5k_zf5s!19sChIJG5aC-gn1aS4RXBdzHWNySSk?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang XXXII No.27 7, RT.7/RW.4, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","","",4.7,12,Everyday,08:00:00,21:00:00,25000,50000,Restoran Indonesia,-6.1931775,106.8202239,2025-04-28 03:03:49.516 +0700,2025-04-28 03:03:49.516 +0700
186,Warung Nasi Uduk Betawi Mpo Yuyun,https://www.google.com/maps/place/Warung+Nasi+Uduk+Betawi+Mpo+Yuyun/data=!4m7!3m6!1s0x2e69f7fdc2a3ce51:0x40ffcadda1dae421!8m2!3d-6.1898787!4d106.8141256!16s%2Fg%2F11r8q4mrh8!19sChIJUc6jwv33aS4RIeTaod3K_0A?authuser=0&hl=id&rclk=1,"Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta","085770186088","",4.3,3,,,,,,Restoran Nasi Uduk,-6.1898787,106.8141256,2025-04-28 03:03:49.517 +0700,2025-04-28 03:03:49.517 +0700
187,"Nasi Uduk 94 AQUARIUS IRA, cabang Tanah Abang","https://www.google.com/maps/place/Nasi+Uduk+94+AQUARIUS+IRA,+cabang+Tanah+Abang/data=!4m7!3m6!1s0x2e69f78273aeb267:0x20a9f966765688d1!8m2!3d-6.1911744!4d106.8154904!16s%2Fg%2F11rtrwcw66!19sChIJZ7Kuc4L3aS4R0YhWdmb5qSA?authuser=0&hl=id&rclk=1","Ps. Tasik Said Naum, RT.14/RW.5, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","","",5.0,1,Monday: 16:00-00:00; Tuesday & Wednesday: 15:30-00:30; Thursday: 16:00-00:00; Friday-Sunday: 15:30-00:30,15:30:00,00:30:00,,,Restoran Masakan Ayam,-6.1911744,106.8154904,2025-04-28 03:03:49.519 +0700,2025-04-28 03:03:49.519 +0700
188,Nasi Uduk & Gado-gado Bu Mira,https://www.google.com/maps/place/Nasi+Uduk+%26+Gado-gado+Bu+Mira/data=!4m7!3m6!1s0x2e69f427765453bb:0x3d535b451a988ffd!8m2!3d-6.1896114!4d106.8188598!16s%2Fg%2F11cmznsjwz!19sChIJu1NUdif0aS4R_Y-YGkVbUz0?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang 9 No.19 2, RT.1/RW.3, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","087887795700","",4.5,17,Monday-Saturday,06:30:00,14:00:00,,,Restoran Betawi,-6.1896114,106.8188598,2025-04-28 03:03:49.521 +0700,2025-04-28 03:03:49.521 +0700
189,Nasi Uduk Betawi Kebon Kacang,https://www.google.com/maps/place/Nasi+Uduk+Betawi+Kebon+Kacang/data=!4m7!3m6!1s0x2e69f3fa4ba8245b:0x4c724b67fca60a11!8m2!3d-6.2239442!4d106.8265003!16s%2Fg%2F1ydxc55c5!19sChIJWySoS_rzaS4REQqm_GdLckw?authuser=0&hl=id&rclk=1,"Menara Sel., Mall Ambassador Lt 4 Food District Prof Dr Satrio, Jl. H. R. Rasuna Said No.Kav C 11-14, RT.11/RW.4, Kuningan, Karet Kuningan, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12940","081299280702","",2.4,14,Everyday,11:00:00,21:00:00,,,Restoran Indonesia,-6.2239442,106.8265003,2025-04-28 03:03:49.522 +0700,2025-04-28 03:03:49.522 +0700
190,Warung Nasi Uduk Betawi Bu Yayah,https://www.google.com/maps/place/Warung+Nasi+Uduk+Betawi+Bu+Yayah/data=!4m7!3m6!1s0x2e69f69c16cfebc5:0x451ac9350e7a21f!8m2!3d-6.1910785!4d106.8122503!16s%2Fg%2F11byxgdwf0!19sChIJxevPFpz2aS4RH6LnUJOsUQQ?authuser=0&hl=id&rclk=1,"Jl. Jati Bunder No.6 2, RT.2/RW.13, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","","",5.0,2,Monday-Saturday: 13:00-00:01; Sunday: 13:00-00:00,13:00:00,00:01:00,,,Restoran Nasi Uduk,-6.1910785,106.8122503,2025-04-28 03:03:49.524 +0700,2025-04-28 03:03:49.524 +0700
191,Nasi Uduk Betawi,https://www.google.com/maps/place/Nasi+Uduk+Betawi/data=!4m7!3m6!1s0x2e69f75e540f84d7:0xd9004a48fd4d6ff7!8m2!3d-6.2123206!4d106.8124516!16s%2Fg%2F11j0zthmy2!19sChIJ14QPVF73aS4R929N_UhKANk?authuser=0&hl=id&rclk=1,"QRQ6+3XG, RT.5/RW.3, Bend. Hilir, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10210","","",5.0,2,Everyday,18:00:00,00:00:00,,,Restoran Indonesia,-6.2123206,106.8124516,2025-04-28 03:03:49.526 +0700,2025-04-28 03:03:49.526 +0700
192,Nasi Uduk Betawi Ibu Sri,https://www.google.com/maps/place/Nasi+Uduk+Betawi+Ibu+Sri/data=!4m7!3m6!1s0x2e69f6a1cc002835:0x21bb0308203ea90f!8m2!3d-6.1980408!4d106.8146473!16s%2Fg%2F11c6zz37gg!19sChIJNSgAzKH2aS4RD6k-IAgDuyE?authuser=0&hl=id&rclk=1,"Jl. K.H. Mas Mansyur No.73, RT.5/RW.5, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230","081317007157","",4.4,7,Monday-Friday,06:30:00,10:30:00,,,Restoran Betawi,-6.1980408,106.8146473,2025-04-28 03:03:49.527 +0700,2025-04-28 03:03:49.527 +0700
193,Sambal Ajojing,https://www.google.com/maps/place/Sambal+Ajojing/data=!4m7!3m6!1s0x2e69f5006c24260d:0xc7b7a51117bd698a!8m2!3d-6.1932102!4d106.8206354!16s%2Fg%2F11ldgxf0bz!19sChIJDSYkbAD1aS4Rimm9FxGlt8c?authuser=0&hl=id&rclk=1,"Jl. Kebon Kacang 30 No.15, RT.5/RW.4, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","081282915256","",4.5,101,Everyday,09:00:00,01:55:00,25000,50000,Restoran Pecel Lele,-6.1932102,106.8206354,2025-04-28 03:03:49.529 +0700,2025-04-28 03:03:49.529 +0700
194,Nasi Uduk Ceu' Emah,https://www.google.com/maps/place/Nasi+Uduk+Ceu%27+Emah/data=!4m7!3m6!1s0x2e69f41e3604023f:0xd25a440374aeb65d!8m2!3d-6.1999096!4d106.8192947!16s%2Fg%2F11fy7bq2h_!19sChIJPwIENh70aS4RXbaudANEWtI?authuser=0&hl=id&rclk=1,"Jl. Martapura III No.20 8, RT.8/RW.2, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230","081284643003","",5.0,8,Monday-Saturday,05:00:00,22:00:00,,,Kedai Sarapan & Makan Siang,-6.1999096,106.8192947,2025-04-28 03:03:49.530 +0700,2025-04-28 03:03:49.530 +0700
195,Nasi Uduk Bu Ea,https://www.google.com/maps/place/Nasi+Uduk+Bu+Ea/data=!4m7!3m6!1s0x2e69f72c266ff24f:0xec07b5132cf4df57!8m2!3d-6.1979121!4d106.8127425!16s%2Fg%2F11j5rhykrr!19sChIJT_JvJiz3aS4RV9_0LBO1B-w?authuser=0&hl=id&rclk=1,"Gg. At-Taqwa No.13 9, RT.9/RW.17, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230","","",3.0,2,,,,,,Restoran Nasi Uduk,-6.1979121,106.8127425,2025-04-28 03:03:49.532 +0700,2025-04-28 03:03:49.532 +0700
196,"Nasi Uduk Betawi Aseli, Tanah Abang","https://www.google.com/maps/place/Nasi+Uduk+Betawi+Aseli,+Tanah+Abang/data=!4m7!3m6!1s0x2e69f7297ad4bd2f:0x52e81a0ab46f4d46!8m2!3d-6.1922899!4d106.8125813!16s%2Fg%2F11fjzf2nkt!19sChIJL73Uein3aS4RRk1vtAoa6FI?authuser=0&hl=id&rclk=1","gang, Jl. Lontar Atas No.17 5, RT.5/RW.12, Kb. Melati, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10230","087872837036","",4.4,7,Monday-Saturday,06:00:00,11:00:00,,,Restoran Betawi,-6.1922899,106.8125813,2025-04-28 03:03:49.534 +0700,2025-04-28 03:03:49.534 +0700
197,Nasi Uduk Mama GIO,https://www.google.com/maps/place/Nasi+Uduk+Mama+GIO/data=!4m7!3m6!1s0x2e69f74738cd5551:0x4a9f3b92d41ef1df!8m2!3d-6.1912013!4d106.8139137!16s%2Fg%2F11hkb55krp!19sChIJUVXNOEf3aS4R3_Ee1JI7n0o?authuser=0&hl=id&rclk=1,"Gg. Bahaswan No.1 3, RT.3/RW.7, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","087772445422","",4.5,2,Everyday,06:00:00,08:00:00,,,Restoran Nasi Uduk,-6.1912013,106.8139137,2025-04-28 03:03:49.535 +0700,2025-04-28 03:03:49.535 +0700
198,Rokusku Kebon Kacang (Roti Kukus dan Panggang),https://www.google.com/maps/place/Rokusku+Kebon+Kacang+%28Roti+Kukus+dan+Panggang%29/data=!4m7!3m6!1s0x2e69f1a81af74a6b:0xbd4daa263068026f!8m2!3d-6.1875413!4d106.8216698!16s%2Fg%2F11h58fl_6g!19sChIJa0r3GqjxaS4RbwJoMCaqTb0?authuser=0&hl=id&rclk=1,"Jl. Kb. Kacang XI No.blok 8 lantai 1 no 20, RT.8/RW.2, Kebon Kacang, Tanah Abang, Central Jakarta City, Jakarta 10240","081513029901",https://www.instagram.com/rokusku/,5.0,51,Monday-Saturday,09:00:00,20:00:00,1000,25000,Restoran,-6.1875413,106.8216698,2025-04-28 03:03:49.537 +0700,2025-04-28 03:03:49.537 +0700
199,Nasi Uduk 88,https://www.google.com/maps/place/Nasi+Uduk+88/data=!4m7!3m6!1s0x2e69f6c53ced58f9:0xeed05496ca5eb8cf!8m2!3d-6.2066803!4d106.7853727!16s%2Fg%2F11bzy7y6nm!19sChIJ-VjtPMX2aS4Rz7heypZU0O4?authuser=0&hl=id&rclk=1,"Jl. Palmerah Barat No.99, RT.2/RW.15, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","081212793889","",4.3,57,"Monday, Tuesday, Wednesday, Thursday, Sunday: 17:30-04:00; Friday: 17:30-00:00; Saturday: 17:30-04:00",17:30:00,04:00:00,,,Restoran Nasi Uduk,-6.2066803,106.7853727,2025-04-28 03:03:49.539 +0700,2025-04-28 03:03:49.539 +0700
200,Nasi Uduk Ibu Sidar,https://www.google.com/maps/place/Nasi+Uduk+Ibu+Sidar/data=!4m7!3m6!1s0x2e69f72eea3d91ed:0xb2c0fc580eb655de!8m2!3d-6.2054201!4d106.7943591!16s%2Fg%2F11lsmw7dkb!19sChIJ7ZE96i73aS4R3lW2Dlj8wLI?authuser=0&hl=id&rclk=1,"Jl. Palmerah Utara IV, RT.13/RW.6, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11480","08561820094","",4.7,83,,,,1000,25000,Restoran Nasi Uduk,-6.2054201,106.7943591,2025-04-28 03:03:49.540 +0700,2025-04-28 03:03:49.540 +0700
201,Nasi Uduk Mpok Mila/ida Gang Said,https://www.google.com/maps/place/Nasi+Uduk+Mpok+Mila%2Fida+Gang+Said/data=!4m7!3m6!1s0x2e69f732f3c6ef5f:0x56de8fa96546b091!8m2!3d-6.1898255!4d106.8148078!16s%2Fg%2F11j8_fq2vh!19sChIJX-_G8zL3aS4RkbBGZamP3lY?authuser=0&hl=id&rclk=1,"Jl. Gg. H. Said No.1, RT.7/RW.7, Kb. Kacang, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10240","","",5.0,1,Everyday,06:30:00,02:30:00,,,Restoran Nasi Uduk,-6.1898255,106.8148078,2025-04-28 03:03:49.542 +0700,2025-04-28 03:03:49.542 +0700
202,Nasi uduk ssp didy,https://www.google.com/maps/place/Nasi+uduk+ssp+didy/data=!4m7!3m6!1s0x2e69f79ec9d7fcbb:0x5dcdd5069efaded9!8m2!3d-6.20556!4d106.8133046!16s%2Fg%2F11h71hzrg4!19sChIJu_zXyZ73aS4R2d76ngbVzV0?authuser=0&hl=id&rclk=1,"Jl. Karet Pasar Baru Barat I No.5, RT.5/RW.6, Karet Tengsin, Kecamatan Tanah Abang, Jakarta, Daerah Khusus Ibukota Jakarta 10220","081413537822","",5.0,7,Everyday,10:00:00,22:00:00,,,Restoran Nasi Uduk,-6.20556,106.8133046,2025-04-28 03:03:49.544 +0700,2025-04-28 03:03:49.544 +0700
203,NASI UDUK BETAWI BANG JIBONG,https://www.google.com/maps/place/NASI+UDUK+BETAWI+BANG+JIBONG/data=!4m7!3m6!1s0x2e69f72699e5c643:0xc6063a34f9df9e0b!8m2!3d-6.193942!4d106.805573!16s%2Fg%2F11frsdvc26!19sChIJQ8blmSb3aS4RC57f-TQ6BsY?authuser=0&hl=id&rclk=1,"2, Jl. K.S. Tubun No.73, RT.2/RW.3, Petamburan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10260","081808410396","",5.0,6,Everyday,16:00:00,01:00:00,,,Restoran,-6.193942,106.805573,2025-04-28 03:03:49.545 +0700,2025-04-28 03:03:49.545 +0700
204,Warung Nasi Uduk Ibu Nani,https://www.google.com/maps/place/Warung+Nasi+Uduk+Ibu+Nani/data=!4m7!3m6!1s0x2e69f7c1ebe2cbc9:0x1d9335ff971caeb6!8m2!3d-6.189448!4d106.809687!16s%2Fg%2F11h951y_6j!19sChIJycvi68H3aS4Rtq4cl_81kx0?authuser=0&hl=id&rclk=1,"Jl. Petamburan Blok Matsani Tompel No.18, RT.1/RW.1, Petamburan, Kecamatan Tanah Abang, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10260","085860058220","",4.8,18,,,,,,Restoran Nasi Uduk,-6.189448,106.809687,2025-04-28 03:03:49.547 +0700,2025-04-28 03:03:49.547 +0700
205,Nasi Uduk Kebon Kacang Hj. Ellya,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang+Hj.+Ellya/data=!4m7!3m6!1s0x2e69f70e331179c3:0x511fc6dfb869d5e0!8m2!3d-6.1873035!4d106.7552455!16s%2Fg%2F1tcy_n3z!19sChIJw3kRMw73aS4R4NVpuN_GH1E?authuser=0&hl=id&rclk=1,"Jl. Pesanggrahan No No.168N 2, RT.2/RW.6, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","02158358260","",4.4,1980,Everyday,10:00:00,22:00:00,50000,75000,Restoran Nasi Uduk,-6.1873035,106.7552455,2025-04-28 03:03:49.548 +0700,2025-04-28 03:03:49.548 +0700
206,Nasi Uduk Kebon Kacang A.Maulana Signature,https://www.google.com/maps/place/Nasi+Uduk+Kebon+Kacang+A.Maulana+Signature/data=!4m7!3m6!1s0x2e69f792ee88dc7f:0x3c445cbcaa5b81e4!8m2!3d-6.1936649!4d106.75536!16s%2Fg%2F11tsp2tdnp!19sChIJf9yI7pL3aS4R5IFbqrxcRDw?authuser=0&hl=id&rclk=1,"Jl. Pesanggrahan No.6a, RT.11/RW.3, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610","08111581550","",4.4,59,Everyday,10:00:00,21:00:00,50000,75000,Restoran Indonesia,-6.1936649,106.75536,2025-04-28 03:03:49.550 +0700,2025-04-28 03:03:49.550 +0700
